Leumi Card: הנחות,33. יורו ספורט 10 - טמרה,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,34. לוח M - בית חירות,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,35. סטאר דיזיין - כפר קאסם,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,36. ענק הטבק והנרגילות - עספיא,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,37. פנצ'ריית חוף הכרמל - פוריידיס,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,38. BE BEAUTIFUL - חיפה,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,39. BODY ARMOR - עספיא,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,40. spa boutique - חדרה,10.5% הנחה במעמד החיוב
Leumi Card: הנחות,41. אבי קבב - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,42. אדם שטרית תכשיטים - באר שבע,10% הנחה במעמד החיוב
Leumi Card: הנחות,43. אומן המרכז לניקוי ריפודים ושטיחים - בית אריה,10% הנחה במעמד החיוב
Leumi Card: הנחות,44. אומנטק - מחסני רהיטים ומזרונים - רמת גן,10% הנחה במעמד החיוב
Leumi Card: הנחות,45. אופנהיימר מטבחים - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,46. איה האי מוצרי טקסטיל לתינוקות - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,47. איי קיו לופט - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,48. אלונה ביוטי דיזיין - חדרה,10% הנחה במעמד החיוב
Leumi Card: הנחות,49. אלכימיסט צמחי מרפא - רמת גן,10% הנחה במעמד החיוב
Leumi Card: הנחות,50. אלמוג אבו עיצוב שיער - יהוד,10% הנחה במעמד החיוב
Leumi Card: הנחות,51. אצבעוני - עיתוני איכות לילדים,10% הנחה במעמד החיוב
Leumi Card: הנחות,52. אר.סי טוייס - פתח תקווה,10% הנחה במעמד החיוב
Leumi Card: הנחות,53. ביגוד והנעלה ג'אסט פור קידס  - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,54. בית סמידלויה המספרה - באר שבע,10% הנחה במעמד החיוב
Leumi Card: הנחות,55. בר יוגורט - יבנה,10% הנחה במעמד החיוב
Leumi Card: הנחות,56. בריאות ויופי - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,57. ג'אפוף - מודיעין,10% הנחה במעמד החיוב
Leumi Card: הנחות,58. ג'ון דה פריז & שירן כברה - נתניה,10% הנחה במעמד החיוב
Leumi Card: הנחות,59. גבעוני יועץ מס - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,60. גודלי הפקות צילום אירועים - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,61. גוו לילך טיפוח ויופי - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,62. גולדפילד - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,63. גי.אר אנרג'י - חולון,10% הנחה במעמד החיוב
Leumi Card: הנחות,64. דוד גלאור צילום הדפסות ומסגרות - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,65. דינה גומל איפור קבוע - חולון,10% הנחה במעמד החיוב
Leumi Card: הנחות,66. הבית למשכנתאות - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,67. החוויה הטבעונית - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,68. המטבח של כרמלה - הוד השרון,10% הנחה במעמד החיוב
Leumi Card: הנחות,69. הסטודיו של שרלוט - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,70. הספה המעופפת - אשדוד,10% הנחה במעמד החיוב
Leumi Card: הנחות,71. הצלחה במעגלי החיים - קרית אונו,10% הנחה במעמד החיוב
Leumi Card: הנחות,72. הקבלנים - כל הארץ,10% הנחה במעמד החיוב
Leumi Card: הנחות,73. השניצל של טיטי - אור עקיבא,10% הנחה במעמד החיוב
Leumi Card: הנחות,74. זאב - המרכז לעזרה ראשונה - יקיר,10% הנחה במעמד החיוב
Leumi Card: הנחות,75. זוגות ועוד - פתח תקווה,10% הנחה במעמד החיוב
Leumi Card: הנחות,76. חווה חקלאית - מזכרת בתיה,10% הנחה במעמד החיוב
Leumi Card: הנחות,77. חלומי - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,78. חנות קטנה עם משמעות גדולה - הוד השרון,10% הנחה במעמד החיוב
Leumi Card: הנחות,79. כל אחד הוא פרח - קריית ביאליק,10% הנחה במעמד החיוב
Leumi Card: הנחות,80. לבן ובת - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,81. לין תכשיטים - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,82. לעלא - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,83. מבשלים חוויה - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,84. מדמוזאל - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,85. מוסך אימפריה אקספרס - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,86. מוסך אקס אקספרס - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,87. מוסך נתנאל - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,88. מושיקוליקו - רמלה,10% הנחה במעמד החיוב
Leumi Card: הנחות,89. מלון בוטיק AL - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,90. מלון רמדה - נתניה,10% הנחה במעמד החיוב
Leumi Card: הנחות,91. מסעדת ב. ביירות - חיפה,10% הנחה במעמד החיוב
Leumi Card: הנחות,92. מסעדת הלב הרחב - פתח תקווה,10% הנחה במעמד החיוב
Leumi Card: הנחות,93. מצנחי הים האדום - אילת,10% הנחה במעמד החיוב
Leumi Card: הנחות,94. מקום מתוק - רחובות,10% הנחה במעמד החיוב
Leumi Card: הנחות,95. משתלת מגנוליה - עולש,10% הנחה במעמד החיוב
Leumi Card: הנחות,96. מתוקי מעיין - מגוון סניפים,10% הנחה במעמד החיוב​​​​​​​
Leumi Card: הנחות,97. נטע ליבנה עיצוב תכשיטים - רמת השרון,10% הנחה במעמד החיוב
Leumi Card: הנחות,98. נעלי מלודי - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,99. נעלי סנדר - קרית מוצקין,10% הנחה במעמד החיוב
Leumi Card: הנחות,100. נעלי סניקרס SNEAKERBOX - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,101. נעלי רותה - בני ברק,10% הנחה במעמד החיוב
Leumi Card: הנחות,102. נשיקות קפה - קרית אונו,10% הנחה במעמד החיוב
Leumi Card: הנחות,103. סגולה - תל מונד,10% הנחה במעמד החיוב
Leumi Card: הנחות,104. סטודיו אילן חסון - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,105. סיקרט שי,10% הנחה במעמד החיוב
Leumi Card: הנחות,106. ספא בכפר - משמר השבעה,10% הנחה במעמד החיוב
Leumi Card: הנחות,107. עודפי צעצועים - נס ציונה,10% הנחה במעמד החיוב
Leumi Card: הנחות,108. עיצוב שיער AS - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,109. עמוס גנור מאסטר קאט - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,110. עמיקמה - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,111. ענת ציפורניים ועוד - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,112. פטיט פור יו הפקות,10% הנחה במעמד החיוב
Leumi Card: הנחות,113. פיני ג'י אם שיווק - יבנה,10% הנחה במעמד החיוב
Leumi Card: הנחות,114. פיצה על גחלים - באר שבע,10% הנחה במעמד החיוב
Leumi Card: הנחות,115. פירות ועוד - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,116. פלגי רפי - בת ים,10% הנחה במעמד החיוב
Leumi Card: הנחות,117. פסטומיא - חיפה,10% הנחה במעמד החיוב
Leumi Card: הנחות,118. פרוג'ינו - נתניה,10% הנחה במעמד החיוב
Leumi Card: הנחות,119. פרחי בר - בת ים,10% הנחה במעמד החיוב
Leumi Card: הנחות,120. פרחי לילך - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,121. קפה בון טון - בנימינה-גבעת עדה,10% הנחה במעמד החיוב
Leumi Card: הנחות,122. קפה קפה בן יהודה - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,123. קרונש - נתניה,10% הנחה במעמד החיוב
Leumi Card: הנחות,124. קרמיקה ותכשיטים בחן - תל אביב,5% הנחה במעמד החיוב
Leumi Card: הנחות,125. רוברט טרחטמן רפואה משלימה - נתניה,10% הנחה במעמד החיוב
Leumi Card: הנחות,"126. רידובר וילונות בע""מ - תל אביב-יפו",10% הנחה במעמד החיוב
Leumi Card: הנחות,127. רפאל - חולון,10% הנחה במעמד החיוב
Leumi Card: הנחות,128. שחף מצנחי רחיפה - עין ורד,10% הנחה במעמד החיוב
Leumi Card: הנחות,129. שמלות כלה וערב TAGORI - תל אביב,10% הנחה במעמד החיוב
Leumi Card: הנחות,130. שמש ציוד למסעדות - עזריקם,10% הנחה במעמד החיוב
Leumi Card: הנחות,131. תכשיטי חנה דוד - ירושלים,10% הנחה במעמד החיוב
Leumi Card: הנחות,132. תכשיטי מנוס ארחנטינס - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,"133. ""הלוחם הצעיר"" מועדון אומניות לחימה - ראשון לציון",10% הנחה במעמד החיוב
Leumi Card: הנחות,134. DARIACARE - חיפה,10% הנחה במעמד החיוב
Leumi Card: הנחות,135. DIDI Y.S.M - כרמיאל,10% הנחה במעמד החיוב
Leumi Card: הנחות,136. ESCAPE ZONE - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,137. GET SURF - בת ים,10% הנחה במעמד החיוב
Leumi Card: הנחות,138. JEN עיצוב אופנה - מרכז,10% הנחה במעמד החיוב
Leumi Card: הנחות,139. LAPTOP REPAIR - רעננה,10% הנחה במעמד החיוב
Leumi Card: הנחות,140. LUXURY - אשדוד,10% הנחה במעמד החיוב
Leumi Card: הנחות,141. Maldini - חולון,10% הנחה במעמד החיוב
Leumi Card: הנחות,142. NEW CIG - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,143. NEW LOOK - מגוון סניפים,10% הנחה במעמד החיוב
Leumi Card: הנחות,144. NICK שטיפת רכבים - אשדוד,10% הנחה במעמד החיוב
Leumi Card: הנחות,145. NS wood collection - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,146. OVED COHEN - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,147. PEER'S - הרצליה,10% הנחה במעמד החיוב
Leumi Card: הנחות,148. PRINCESS - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,149. SHANI COLLECTION - בת ים,10% הנחה במעמד החיוב
Leumi Card: הנחות,150. SHIREL LACYEL - ראשון לציון,10% הנחה במעמד החיוב
Leumi Card: הנחות,151. Tangi collection - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,152. U.F.O MUSIC - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,153. YDesign - רמת גן,10% הנחה במעמד החיוב
Leumi Card: הנחות,154. YOGO - יבנה,10% הנחה במעמד החיוב
Leumi Card: הנחות,155. Yoram Hen Hair Color - כפר סבא,10% הנחה במעמד החיוב
Leumi Card: הנחות,156. ZETA - פתח תקווה,10% הנחה במעמד החיוב
Leumi Card: הנחות,157. Zemagen - רמת גן,10% הנחה במעמד החיוב
Leumi Card: הנחות,158. le wagon tlv - תל אביב-יפו,10% הנחה במעמד החיוב
Leumi Card: הנחות,159. minispa feet body - לוד,10% הנחה במעמד החיוב
Leumi Card: הנחות,160. בגד כפת - כפר מונש,9% הנחה במעמד החיוב
Leumi Card: הנחות,161. ווליום תל אביב מוצרי פופ וגאדג'ט - תל אביב-יפו,9% הנחה במעמד החיוב
Leumi Card: הנחות,162. חומוס העתיקה - חולון,9% הנחה במעמד החיוב
Leumi Card: הנחות,163. טאבון ומסעדת עמאשה - עספיא,9% הנחה במעמד החיוב
Leumi Card: הנחות,164. מרקו סולי בגדי ילדים - תל אביב,9% הנחה במעמד החיוב
Leumi Card: הנחות,165. סאן אופטיק - תל אביב,9% הנחה במעמד החיוב
Leumi Card: הנחות,166. סקוויז מיצים טבעיים - תל אביב,9% הנחה במעמד החיוב
Leumi Card: הנחות,167. צנובר גלריה לוילונות ועיצוב - ראש העין,9% הנחה במעמד החיוב
Leumi Card: הנחות,168. קפה נירו- מקום קטן לקפה - רמת גן,9% הנחה במעמד החיוב
Leumi Card: הנחות,169. ZIRRKA - ירושלים,9% הנחה במעמד החיוב
Leumi Card: הנחות,170. א.מ שירותי רכב - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,171. אבן גלריה - תל אביב-יפו,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,172. אדלה יוגורטיה - אור עקיבא,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,173. אופנת איב - מגוון סניפים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,174. אופנת עדין - תל אביב-יפו,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,175. אורן ישראל מעצב שיער - חולון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,176. איגונה חדר כושר - דאלית אל-כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,177. אילת אריזות - אילת,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,178. אישה יפה - מגוון סניפים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,179. אלברטו קפה איטלקי - פתח תקווה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,180. אלעד מרגלית - בורגתה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,181. אלערין כלי בית ומתנות - פוריידיס,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,182. אמיגה - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,183. אסנת עיצובים בעץ וצמחיה - כפר יונה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,184. אספרסו בר COFFEECO - מגוון סניפים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,185. בוטיק רויה - חולון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,186. בונז'ור - טמרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,187. ביג שווארמה - תל אביב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,188. בית היופי מרוות - תל אביב,8.5%הנחה במעמד החיוב
Leumi Card: הנחות,189. בית התנורים - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,190. ג'ינס קאנאברו - רמלה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,191. גולד פוליש - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,192. גילגל HOTEL TEL AVIV - תל אביב-יפו,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,193. גלריית שנדי - זכרון יעקב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,194. הדייקן - פתח תקווה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,195. הווק הסיני - יקנעם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,196. הוליווד מטבחים - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,197. הולילנד קאר - ג'ת,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,198. הלו קיטי - טייבה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,199. הסטודיו - באר שבע,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,200. הפינה הדרוזית - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,201. הקירח - תל אביב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,202. הקלפי - רעננה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,203. הר בורגר - רמת גן,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,204. השניצליה - דימונה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,205. זוהרה - אשדוד,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,206. חגית ביוטי - גדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,207. חיים אוזן מעצב שיער - אשדוד,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,208. חיים רוזן עיצוב שיער - גבעתיים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,209. חלבי אמין מערכות - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,210. חני אורטופדיה - פתח תקווה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,211. חצ'פורי זיוה - עפולה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,212. חשמל קאר - עספיא,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,213. טל גרבר קעקועים - הרצליה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,214. טעמים - הוד השרון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,215. כביסל'ה - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,216. כיכר לחם - נתניה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,217. כל בו עידן - הרצליה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,218. לאה רוזן - חולון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,219. לב הכסף - ירושלים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,220. לגעת ביופי - רמת גן,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,221. לורה לונדון - פתח תקווה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,222. ליאם חלפים לרכב - חולון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,223. מאמא לוקה - אשדוד,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,224. מוסך אורות - אור עקיבא,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,225. מוסך המשפחה - בת ים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,226. מוסך כפר חסידים - כפר חבד,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,227. מוסך ראמי - ג'לג'וליה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,228. מוסך שמוליק - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,229. מיכל גולן - תל אביב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,230. ממונעים - אשדוד,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,231. ממתקי דלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,232. מסעדת ציפורה אקספרס - נס ציונה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,233. מספרת אלי - תל אביב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,234. מספרת גזור - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,235. מספרת סשה - פתח תקווה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,236. מרכז הציפויים - חולון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,237. מרכז השמיעה - מגוון סניפים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,238. מרכז השעון והתכשיט - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,239. מרקש מתנות וריהוט ממרוקו - טמרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,240. משמש - ירושלים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,241. משתלת פרח ועץ - דאלית אל-כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,242. מתח את זרם - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,243. נני סטודיו לחידוש ומכירת רהיטים - גאולים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,244. סאמי חלקי חילוף - ג'לג'וליה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,245. סאמי חלקי חילוף - ג'לג'וליה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,246. סביח אל חיר - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,247. סוויט בייבי - מגאר,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,248. סול מדיקס מכונים אורטופדים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,249. סולתם רדד - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,250. סטודיו חי - בנימינה-גבעת עדה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,251. סיגל דואני קוסמטיקה - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,252. סיון עיואן - כפר סבא,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,253. סכינים למבינים - רמת גן,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,254. ספאתן - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,255. עולם החי - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,256. עחומוסיה - עפולה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,257. עידנ'ס IDAN'S - חגור,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,258. עיצוב שיער מוטי פלח - אור יהודה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,259. עצה מעץ - דאלית אל-כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,260. פז קפה - יבנה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,261. פינת הבורקס הטורקי - יבנה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,262. פיצה מאנצ' - חיפה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,263. פיצה פיצה - בת ים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,264. פיצה רצה - טבריה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,265. פלאפל בוארון - אשקלון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,266. פנטסתיק - בת ים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,267. צמיגי תיק תק - כפר קאסם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,268. קאנטרי ספורט - ראשון לציון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,269. קדוש קדוש - פרדס חנה-כרכור,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,270. קורל קוסמטיקה - נתניה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,271. קטי עולם היופי והקוסמטיקה - רמת השרון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,272. קייטרינג סביח אל חיר - חדרה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,273. קנדמה ישראל - תל אביב-יפו,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,274. קפה B - דאלית אל-כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,275. קפה מהדרין - זכרון יעקב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,276. רדיו עפולה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,277. רהיטי מודי לכל כיס - כפר קאסם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,278. רהיטי עאטף - כפר קאסם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,279. רומיל'ה בגדים ומוצרים לתינוק ולילד - קרית טבעון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,280. רקווה - דאלית אל כרמל,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,281. שגיא- אוכל אותנטי וים תיכוני - אור עקיבא,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,282. שוגר - רעננה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,283. שוקי הדייג - בת ים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,284. שושקה - שוהם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,285. שטיפת קרן סונול - מגוון סניפים,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,286. שניצל GO,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,287. שר ביוטי - אור יהודה,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,288. תיק תק חשמל ומיזוג אוויר - כפר קאסם,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,289. תיקים ומזוודות עמיאל מנחם - תל אביב,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,290. ASAF PEREZ - אשקלון,8.5% הנחה במעמד החיוב
Leumi Card: הנחות,291. BALOVEN M - חולון,8.5% הנחה במעמד החיוב
